SMILES,InChI,Count
C1=CC2=Cc3ccccc3SC2C=C1,RALQVNMTMBHSEO-UHFFFAOYSA-N,1
O=S1(=O)NC2c3ccccc3CC2O1,RAKVELNBJSGEJZ-UHFFFAOYSA-N,1
O=C1NC2(CCCCC2)n2c1cccc2=S,RAJZHECXELJLBO-UHFFFAOYSA-N,1
O=C1c2cc3ccoc3cc2OC2COc3cc4c(cc3C12)OCO4,RAJDDCCSNZAPCH-UHFFFAOYSA-N,1
O=C1N=COC2=CN=NC12,RAJABTAKKCZYDN-UHFFFAOYSA-N,1
c1noc2c1CCc1oncc1-2,RAIQABICPIXDFG-UHFFFAOYSA-N,1
O=C1CNCCCC=CCCCCCCCCCNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,RAIHHZFTJXJAPA-UHFFFAOYSA-N,1
O=C1CCC2CCCC23OC13,RAGJJRYMLWFDCZ-UHFFFAOYSA-N,1
C1=CC2(C=CC1=C1C=NCC1)C=NCC2,LPTXVZFAJKNVSJ-UHFFFAOYSA-N,1
c1ncc2cc3c(cc2n1)OCCSCCO3,LPTWJWJYYCDBMY-UHFFFAOYSA-N,1
O=C1C2CC3=C(Cc4ccccc43)CN2C(=O)C2CCCN12,LPTNHBCHLHKERB-UHFFFAOYSA-N,1
O=C1NC(=S)N2c3ccccc3SCC12,LPKBPXAMNJLICV-UHFFFAOYSA-N,1
O=C1CNN=CO1,LPJRWNRWZPMGKW-UHFFFAOYSA-N,1
O=C1CCCCC=CCCCCCCCCNC(=O)CN1,RAQAGVXGZYZKRU-UHFFFAOYSA-N,1
O=C1CC2Cc3nc4c(nc3CC2C2CCC3C(=CC5OC6(CCCCO6)CC53)C12)CC1CCC2C(CC(=O)C3C5CC6(CCCO6)OC5CC23)C1C4,RAPAWCZXIHJEHR-UHFFFAOYSA-N,1
O=C1CCCCCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CN1,RAOKAMJQCUARLO-UHFFFAOYSA-N,1
O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCc1ccccc1-3,RAOJISQDGOOXTK-UHFFFAOYSA-N,1
O=C1c2ccccc2CC12Cc1ccc3c(c1C2)CCC3,RAOGCCRJLUUWFS-UHFFFAOYSA-N,1
C1=CCCC2=CCOC2C=CCCCCCC1,RAOBHCAHVBCXGN-UHFFFAOYSA-N,1
O=C1Cn2ccnc(c2=O)NCCNCCCCNCc2ccccc2CN1,RAOACTIHCFFFFM-UHFFFAOYSA-N,1
C1COC2(N=NCO2)N1,RANTWQXREQRJAX-UHFFFAOYSA-N,1
O=c1c2ccccc2nc2n1NCNC2,LPQSOIRHZWIVGV-UHFFFAOYSA-N,1
O=C1NCC2(CNC2)c2[nH]c3c(c21)Cc1cnccc1-3,LPQFJEIVLVRRGO-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN2CN(CC2=O)C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,LPPSYJUDBVKORS-UHFFFAOYSA-N,1
O=C1CC2Oc3cccc4c3C3(C1)C(CCCC23)C4,LPPMNHWZYMOBSQ-UHFFFAOYSA-N,1
O=C1CCCC(=O)OCCCOC(=O)CCN1,LPOYRUXUNOAAAG-UHFFFAOYSA-N,1
O=C1NCCOc2ccccc2COc2ccc3ncc1n3n2,LPOUXWWTJUXMIK-UHFFFAOYSA-N,1
O=C1CSCC2NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C(CSC1)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC2=O,LPGUGMWQHBLXIC-UHFFFAOYSA-N,1
O=c1[nH]c(=O)n2n1C1c3cccc4cccc(c34)C2C2c3cccc4cccc(c34)C1n1c(=O)[nH]c(=O)n12,LPGPUECITKBIMO-UHFFFAOYSA-N,1
c1ccc2c(c1)CCC1Oc3ccccc3N=C21,LPGKFXWQNKPKLG-UHFFFAOYSA-N,1
C1=NN2CCCNC2C1,LPFDXPACZRHRPU-UHFFFAOYSA-N,1
C1=CC(=C2OCC3CCCN23)C=CC1,LPEZBCOPUGSACC-UHFFFAOYSA-N,1
O=C1c2ccccc2OCC12CC=NO2,LPEVLOISYBGDHS-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)NC(=O)CC=CCN1,RAVAFGZSZBSQBP-UHFFFAOYSA-N,1
O=C1C=CC(=O)C23C(=O)NC4Cc5c([nH]c6ccccc56)C(C=CC2C=CCCC=CC1)C43,RASPALZEARHGNI-UHFFFAOYSA-N,1
N=C1CCC2C1CCC1C2CCC23OC2CCCC13,RASOMJOUYDTETI-UHFFFAOYSA-N,1
c1ccc2c(c1)[nH][n+]1c3ccccc3[nH+]n21,RASKWZFMGKEGOQ-UHFFFAOYSA-O,1
C=C1CCCCC2OC2CCC2CCCC2C1,RARQAJOELGLWMU-UHFFFAOYSA-N,1
N=C1CC2C3CCC(=O)C3CCC2C2CCC(=O)C=C12,RARNXCLCLQOATA-UHFFFAOYSA-N,1
C1CCC2(CC3CCCC3O2)OC1,RARKNKGTKFRHCM-UHFFFAOYSA-N,1
O=c1[nH]c2c(nc3c4ccccc4ccn32)c2ccccc12,RARIGSUTWNWABP-UHFFFAOYSA-N,1
C=C1CC(=O)c2ccccc2C1=O,RAQRXKFZQPEJFV-UHFFFAOYSA-N,1
C1=CC2SC=CC2S1,LPLZRCCWHNGMOX-UHFFFAOYSA-N,1
C=c1c(=O)c2c3ccccc3cc3cccc1c32,LOVMODYTKIAOJG-UHFFFAOYSA-N,1
c1ccc2c(c1)C1CC3OCCC(O1)C23,LOUINAGIIUFLGM-UHFFFAOYSA-N,1
O=C1CNC(=O)C2(CC2)N1,RBBJGTYVUQPXLR-UHFFFAOYSA-N,1
c1ccc2c(c1)Cc1ccccc1-c1[nH]cnc1-2,RBBISEBESUDORA-UHFFFAOYSA-N,1
C1CCC2C(C1)CCC1C2CCC2C3CC4OC4CC3CCC21,RAYJITPWLHAGMD-UHFFFAOYSA-N,1
c1c[nH][14cH]n1,RAXXELZNTBOGNW-YZRHJBSPSA-N,1
C1=COc2ccccc2N=C1,RAVKDBINTWOXDN-UHFFFAOYSA-N,1
O=C1CC2C=CCCSSCC(NC(=O)CN1)C(=O)Nc1cccc(c1)CC(=O)O2,LPEIWVAZKJCBGI-UHFFFAOYSA-N,1
O=C1OC(=O)C23CSCC12C1C=CC3O1,LPBLWAOIBKPJOX-UHFFFAOYSA-N,1
O=C1c2ccoc2C(=O)c2c1ccc1c2C2CCC1C(=O)O2,LPACSWKWTOMDST-UHFFFAOYSA-N,1
C1C[SH+]CC[SH+]1,LOZWAPSEEHRYPG-UHFFFAOYSA-P,1
O=c1ccc2ccc3ncsc3c2o1,LPHXNLMQXMCLAP-UHFFFAOYSA-N,1
C1=CCN=CC1,LPHWCAUEPAUFHZ-UHFFFAOYSA-N,1
C1=CC2=C(CO1)CC1C(CCC3C4CCCC4CCC13)C2,LPHNWBVUCIMXRJ-UHFFFAOYSA-N,1
O=C1C2CCC1Cc1c([nH]c3ccccc13)C2,LPHIRKCQANXVTJ-UHFFFAOYSA-N,1
O=C1OC2C(=O)C1CCC1CCC3Cc4ccccc4C(=O)C13C2=O,LPHFLAFUPVZNAU-UHFFFAOYSA-N,1
O=C1C=C2CCC=CC2C2CCC3CCC4OC34C12,LORPFCPFOZIBBL-UHFFFAOYSA-N,1
O=C1C=CCC2(CCC2)N1,LORMKWXPTMHVAG-UHFFFAOYSA-N,1
O=C1C=CCC2CCCC2C2OC2CCCCO1,RBGBAARHFSRXEX-UHFFFAOYSA-N,1
O=c1ccn2c3c(cccc13)NCCC21CCC1,RBFZTCVQHULLNP-UHFFFAOYSA-N,1
c1cc2c3ccsc3c3sccc3c2s1,RBFKZOKVFNBXTJ-UHFFFAOYSA-N,1
C1CCC2C(C1)CCC1C2CCC12CO2,RBFIWTYPZOSOQG-UHFFFAOYSA-N,1
C1=NC2(ON1)c1ccccc1CCC21CCc2ccccc2CC1,RBEZLWZAVDGHHC-UHFFFAOYSA-N,1
O=C1CCSSCCCN1,RBEYIZSIFOBMJV-UHFFFAOYSA-N,1
C=C1CC23C4CC5CCCCC56C(O4)OC2C1CCC63,RBEKAOZPUQQNAT-UHFFFAOYSA-N,1
O=c1[nH]ccc2c1-c1[nH]c3ccccc3c1CCN2,RBEJHYRSPSXJPS-UHFFFAOYSA-N,1
O=C1C=CCC2C1CCC1C3CCC(=O)C3CCC21,LOZKCYMASKEYGE-UHFFFAOYSA-N,1
C1=NC2=C(CCCC2)CS1,LOYZLUBLCRLFOT-UHFFFAOYSA-N,1
O=C1C=CC(=O)c2cc3c(cc21)C(=O)OC1CCOC31,LOYYNJOGHKFZPN-UHFFFAOYSA-N,1
O=C1CCC2C(CCC3C(=O)C4OC(=O)CC342)C1,LOYPVPPYIJBYGW-UHFFFAOYSA-N,1
O=C1CCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCCCCNC1,LOXPZIFWNSVBJN-UHFFFAOYSA-N,1
O=C1C=CN2CC3CNCC(C3)C2C1,LOWQXPKKQOTFQZ-UHFFFAOYSA-N,1
O=C1NCC(=O)N2CCC(C2)OC(=O)N2Cc3cccc(c3C2)C=CCCCCO1,LOPJIBSZNLMZNH-UHFFFAOYSA-N,1
C1=CC2N=CCN2N=C1,LOOVXMHKCSDYQR-UHFFFAOYSA-N,1
c1ccc2c(c1)CCc1ccsc1C2,LOOGEQRAJUWKSI-UHFFFAOYSA-N,1
O=C1C=CC=CCCCCC=CCCCCCCCCO1,LONDLKCRSUOGET-UHFFFAOYSA-N,1
c1ccc2c(c1)cc1c3c(cc4ncnc2c41)NCCN=3,LOMKYXJFFFDDKJ-UHFFFAOYSA-N,1
O=C1c2ccccc2OCC12CO2,LOMDNOFBRVMPKE-UHFFFAOYSA-N,1
O=C1C=C2CCCCC2C2CCC3CCCC3=C12,RBNFEUSTPCXKAD-UHFFFAOYSA-N,1
c1ccc2c(c1)OCCCCCCCCCCOc1ncc-2[nH]1,RBMJPANZFDEGIV-UHFFFAOYSA-N,1
O=C1C=C2CC3CCCC3CCCC2C1,RBGKHFQKOSIYOW-UHFFFAOYSA-N,1
O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCCc1ccc(s1)CCCn1cc2c2cccnc21,LOTNGDKDTCAIFT-UHFFFAOYSA-N,1
S=c1[nH]nc2n1-c1ccccc1Oc1ccccc1-2,LOSVIDQSTILWRD-UHFFFAOYSA-N,1
O=C1NC2(CCc3ccccc32)Cc2[nH]ccc21,LOSRTTCRIISYRU-UHFFFAOYSA-N,1
O=C1CCC2CCCC3C4CCC5CCCCC5C4=CC(O1)C23,LOSDDJBVVHPIAH-UHFFFAOYSA-N,1
O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC1,LOSASUGYZIMAEB-UHFFFAOYSA-N,1
O=C1CC23CCCCC2(CCC3)C1,LORRWENCYNTLID-UHFFFAOYSA-N,1
O=c1[nH]ccc2ncc3ccncc3c12,LORPZENGJYDWSK-UHFFFAOYSA-N,1
c1nc2c([nH]1)CCNC21CNC1,LOLYNNBVDDBKJN-UHFFFAOYSA-N,1
O=C1CCCCCCCCCCCCCCCO1,LOKPJYNMYCVCRM-UHFFFAOYSA-N,1
O=C1Cc2c3nc(cc4ccc(cc5[nH]c(cc6nc2C1=C6)C1=CC=CCC15)[nH]4)CC3,LOKNFMGUWSGEAK-UHFFFAOYSA-N,1
C=C1C(=O)CC2CC3CCCCC3CCC12,LOKKOHIKQUZFOM-UHFFFAOYSA-N,1
O=C1CCc2cccc(c2)CNC(=O)CN2CCN(CC2)CC(=O)NCc2cccc(c2)CCN1,LOIXTEQCPZXDBQ-UHFFFAOYSA-N,1
O=C1Nc2ccccc2C12c1cn[nH]c1N=C1NN=NN12,LOIHPUMHVCKPLQ-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CSCCCSCC(NC(=O)CNC(=O)CNC(=O)CNC(=O)CN1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N2,LOGRZSGLIINAMG-UHFFFAOYSA-N,1
O=C1C(=O)c2cccc3c2N(CCC3)C1=O,LOGJHKARPDLIGK-UHFFFAOYSA-N,1
N=C1NC(=C2CCCCC2=O)SC1=N,LOGAYLIVNDREFV-UHFFFAOYSA-N,1
O=C1CCC2CC3CC=CC3CC=CC12,RBSHGTXCHDDBMT-UHFFFAOYSA-N,1
C1=CC23CCC1CC2C1OC(C3)C2CC3OC3C21,RBRFTWBVRLOPHE-UHFFFAOYSA-N,1
O=C1Cc2c(ccc3c2CCCC3)C2=C1CCO2,RBQJKTNAHVETAL-UHFFFAOYSA-N,1
O=C1CCCc2nc3sc4c(c3cc21)CCC4,RBPQVUBRISCGGU-UHFFFAOYSA-N,1
O=C1OCCC2CC=CC=CCCCC12,RBPPCSDQXJAMOW-UHFFFAOYSA-N,1
O=C1CSc2nc3c(sc4ccccc43)c(=O)n2N1,RBPBJPRELKDVFD-UHFFFAOYSA-N,1
N=S1(=O)CCNc2ccccc21,RBNXTXAPTCRZAN-UHFFFAOYSA-N,1
O=C1c2ccccc2-n2c(noc2=O)C2CSCN12,LNYUULCLTVMNIR-UHFFFAOYSA-N,1
O=c1oc2c3ccccc3ccc2c2cn[nH]c12,LNWXXTANQRBVCV-UHFFFAOYSA-N,1
O=c1cc2n(cn1)CCCCC2,LNWLIYQGPHLVNY-UHFFFAOYSA-N,1
N=C1CCCC2=[NH+]C3CCCCC3C12,RBWJIHNOFVNIFI-UHFFFAOYSA-O,1
C1=Nc2ccc(cc2)CCc2ccc(cc2)N=Cc2ccc(cc2)OCCCCCCCOc2ccc1cc2,RBWHRDAYZAXAQF-UHFFFAOYSA-N,1
c1ccc2c(c1)nc1n2CC2COC1O2,RBWCOKPLLQSZRA-UHFFFAOYSA-N,1
C1=CCc2ccc[n+](c2)CCCCCCCCC=CCc2ccc[n+](c2)CCCCCCCCC=CCc2ccc[n+](c2)CCCCCCCC1,RBUNLETXDKVEJY-UHFFFAOYSA-N,1
C=C1C2CC2C2CC(=O)C3=CC(=O)OC3C12,RBTNYGDQEAWGDH-UHFFFAOYSA-N,1
C=C1NC(=O)CNC2C=Cc3ccc(nc3C2)C(=O)OCC2NC(=O)c3csc(n3)CNC(=O)C3CSC(=N3)C(=C)NC(=O)CNC(=O)c3csc(n3)C3(CCCNC3c3csc2n3)NC(=O)C(=C)NC(=O)C(=C)NC1=O,RBTCFTQWJBXECU-UHFFFAOYSA-N,1
O=C1CCC2CCC34CCC(CCC3C2C1)C4,RBSSVAFKXIJTTL-UHFFFAOYSA-N,1
O=C1CCc2ccccc2OCC=CCOc2cccc3c2CC2CC(CN2C3)O1,RBSILCIZZUXFRU-UHFFFAOYSA-N,1
c1ccc2c(c1)CC1CC3CC3C1O2,LOFVSLSWVDENKD-UHFFFAOYSA-N,1
O=C1C=Cc2cc3ccc4c(=O)ccoc4c3cc21,LOFPDWAWXAYBFG-UHFFFAOYSA-N,1
O=C1C=C2C=CCCC2CO1,LOEBPYZDNYQNJT-UHFFFAOYSA-N,1
c1cc2c3c(cccc3c1)-c1n[n+]3cc4ccccn4c3cc1-2,LODQCZNTAYDDDD-UHFFFAOYSA-N,1
O=c1[nH]nnc2c1sc1nc3c(cc12)CCCCCC3,LOCPDSKBHKGDLP-UHFFFAOYSA-N,1
O=C1CCC2C(CCC3Cc4c([nH]c5ccccc45)C32)C1,LNSMLEJJPXCEHD-UHFFFAOYSA-N,1
C1=C2CC(CC1)CC1C3COC3CC3CC31C1OCOC21,LNQVKAJMOHHITG-UHFFFAOYSA-N,1
O=C1NCCc2[nH]c3ncccc3c21,LNQUFLFLEYIVLT-UHFFFAOYSA-N,1
O=C1CN2C=NNC2c2ccccc2N1,RCABBQRFCWJQHN-UHFFFAOYSA-N,1
O=C1CC2C3Cc4ccccc4C2(CCN3)CC1=O,RBZPUWGQPWVSHX-UHFFFAOYSA-N,1
O=C1NC2=Nc3ccccc3CN2N1,RBXUOAUVFQFOEV-UHFFFAOYSA-N,1
C1=C2CCC3COCC2(C3)C2CCC3CCCC3C2C1,RBXLVUMRWDMCBG-UHFFFAOYSA-N,1
O=C1CCCCn2cc(nn2)CCCCNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,RBXDJYKPLJMSHO-UHFFFAOYSA-N,1
O=C1CC2(CCCO2)C(=O)N1,RBWYFPOYXCSHHO-UHFFFAOYSA-N,1
S=c1sccc2c1CCC2,RBWUUVNZKQZLBF-UHFFFAOYSA-N,1
c1ccc2c3c(cnc2c1)CCC1CCCCC31,LOBOAKXZKMGSHN-UHFFFAOYSA-N,1
O=C1NC2(CCCC2)Cc2cscc21,LOBNAWOWWSWVTP-UHFFFAOYSA-N,1
c1ncc2sc3c(c2n1)CCOC3,LOBIVNJASJUION-UHFFFAOYSA-N,1
c1ccc2c(c1)cc1n2CCn2c-1cc1ccccc12,LOAHIZUXPNFTHF-UHFFFAOYSA-N,1
c1cc2c(ncc3cn[nH]c32)[nH]1,LNZAEBATWDFQBG-UHFFFAOYSA-N,1
C1=CCC2(C1)CCCC2,LNYWZQRYJTXXMQ-UHFFFAOYSA-N,1
C1=C[NH2+]C(=C2C=CC=C[NH2+]2)C=C1,LNGHTJDIZCYPMS-UHFFFAOYSA-P,1
C1=CNC(=C2C=CC=CN2)C=C1,LNGHTJDIZCYPMS-UHFFFAOYSA-N,1
O=C1CNCC(=O)NCC(=O)NCC=CCN1,RCGGVQDBGURCRW-UHFFFAOYSA-N,1
O=C1CC2C3=CCCCC3CCC2C2CCC3CCCCC3C12,RCFKHFWHQNACHQ-UHFFFAOYSA-N,1
c1c[nH+]c2occc2c1,RCFDIXKVOHJQPP-UHFFFAOYSA-O,1
O=C1CC(=O)C2=C(C1)OOCC2,RCDCLJWGFLPHEB-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)c2ccc(cc2)-c2ccc(cc2)CNCc2ccc(cc2)CCNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,RCCGUHGVZVJTLT-UHFFFAOYSA-N,1
O=C1CC2CCC3C4=CCCC4CCC3C2C2OC12,LNPQDCLANDEQML-UHFFFAOYSA-N,1
C=C1CC2C=CCCC=CC(=O)CCCC(=O)C23C(=O)NCC3C1,LNPKUZXVEPCVTL-UHFFFAOYSA-N,1
O=C1Nc2ccccc2C2=CN=CN3C=NC1C23,LNODPIHOSILAOJ-UHFFFAOYSA-N,1
O=C1OC2CC3CCCCC13C1(CO1)C2,LNNUZPMDKFKKMY-UHFFFAOYSA-N,1
O=C1CC=Cc2ccccc2C(=O)OCCCCC(=O)OCc2cccc(c2)CO1,LNNAOUOWTSIRDI-UHFFFAOYSA-N,1
O=S1(=O)CCCCCOc2cccc(c2)Oc2nccc(n2)N1,LNLZXSAGYTVQOI-UHFFFAOYSA-N,1
O=[PH]1Oc2ccccc2Sc2ccccc2O1,LNUYHYIHROEZTD-UHFFFAOYSA-N,1
N=C1CSCCNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CCSC1,LNURQJXXKVNVQO-UHFFFAOYSA-N,1
c1cc2c3c(c[nH]c3c1)-c1ncncc1CC2,LNSWCZZXFXHFGO-UHFFFAOYSA-N,1
O=C1C=CCc2cc3c(cc21)OCC3,LNENOYJHVLNZAV-UHFFFAOYSA-N,1
C1=CCCC2OC2CC2C=CC(CCC1)O2,LNCRPAQJCXUNJE-UHFFFAOYSA-N,1
C1CCN2CCCCC2SC1,LNBKADNBVXFUJG-UHFFFAOYSA-N,1
O=c1ccc2c(nn3c4ccc5ccccc5c4nnc23)[nH]1,LNAGCICIEUWRFH-UHFFFAOYSA-N,1
S=C1NCc2cccn21,RCLGWBQDVCUKEX-UHFFFAOYSA-N,1
O=C1C=C2C3CC4C5CCCC5CCC4C2(CC1)CO3,RCKSOBROZXLHCM-UHFFFAOYSA-N,1
N=C1C=CC(=N)N=C1,RCHUBIDQIZAURX-UHFFFAOYSA-N,1
C=C1CC2c3ccccc3CCC2CC1=O,RCHJUKBYUWVKJC-UHFFFAOYSA-N,1
O=C1C=C2CCCCC2CO1,RCGZMGWNUYIXAA-UHFFFAOYSA-N,1
O=C1c2ccccc2-c2cc3c4ccccc4ccn3c21,LNLSQRJYTYYMSK-UHFFFAOYSA-N,1
O=C1Nc2ccccc2C(=O)NCCOCCOc2cc(ccn2)-c2nc1cs2,LNLNYBMQNZJKTJ-UHFFFAOYSA-N,1
O=C1CC2NC1CC1C=COCC12,LNKYLOYVAHJGEF-UHFFFAOYSA-N,1
O=C1CCC=C2c3[nH]c4ccccc4c3CCN12,LNIJBXPDYRMVMS-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,LNHOMLQYQWZLJE-UHFFFAOYSA-N,1
C=C1CC2(CCOc3ccccc32)OC1=O,LNGKXKYTGKDIEA-UHFFFAOYSA-N,1
O=C1CCCCOc2ccccc2CNC(=O)c2cc(=O)n3c(n2)C(COCC3)N1,LNGIQRBBKPZAQZ-UHFFFAOYSA-N,1
O=c1ccc2c3c(ccc2o1)C1CC1O3,LMYLZFYCPUXUTL-UHFFFAOYSA-N,1
O=C1CCC2C(C1)C(=O)CC13C(=O)CCCC1CCC23,LMXNBSMHBBUUOT-UHFFFAOYSA-N,1
O=C1C=C2CCCCCCC=CCCC=CC=CC(=O)N3CNCC1=C3C2=O,LMXAVZGRIMUQIX-UHFFFAOYSA-N,1
O=c1cc2occc3c-2c(c1)CCO3,LMWUVQJAEZOFJF-UHFFFAOYSA-N,1
O=C1CCCCn2cc(nn2)CCCNC(=O)CNC(=O)CNC(=O)CN1,LMWUFVIZHILKIA-UHFFFAOYSA-N,1
O=S1(=O)NCC=CCN1,LMVAMRQYASWBIR-UHFFFAOYSA-N,1
O=C1C23C=CC(CC2COC3)C12CO2,LMSVGPHWPISCTF-UHFFFAOYSA-N,1
c1ccc2c3c([nH]c2c1)C1CCCCC1NCC3,RCQNFJNIEFWFQF-UHFFFAOYSA-N,1
O=C1NC2(CCNC2)n2c1cccc2=O,RCPNYYIIIQERKF-UHFFFAOYSA-N,1
O=C1C=CC2OOCCC2C1,RCOCXUJJUXKLLZ-UHFFFAOYSA-N,1
c1ccc2c(c1)CCOC1(CCCCC1)O2,RCOCXKSMHFLKJM-UHFFFAOYSA-N,1
O=C1C=C2Nc3cc4ccccc4cc3N2CC1,RCNVCILQVCEDAV-UHFFFAOYSA-N,1
N=C1CC2CC3(CC2C1)OCCCO3,RCMCANZZBFWWSW-UHFFFAOYSA-N,1
O=C1Nc2cccc3c2C1CCN3,RCMBENRJSOFKKI-UHFFFAOYSA-N,1
O=C1Cn2ncc3cccc(c32)CCCC=CCOCC23CCN1C2C3,LNGDCABMQMVRAB-UHFFFAOYSA-N,1
C=C1C(=O)OC2C(=O)C=C3C=COC4OC34C12,LNEYZUSRQZHDEF-UHFFFAOYSA-N,1
O=C1CCCCNC=NC(=O)NCCCCNC(=O)CNC(=O)CNC(=O)CN1,LLXRRQWBNMVRMW-UHFFFAOYSA-N,1
O=C1CC2C=CC=CC2=N1,LLWNYEWQIOJAPT-UHFFFAOYSA-N,1
C1=C2CCCCC2C2OCC3CCCC3C2C1,RCTBUBJMDKMCCK-UHFFFAOYSA-N,1
O=C1C=C2CCC3C(=C2CC1)C=CC1C3CCC12CCC(=O)O2,RCRCJSZPINRDBM-UHFFFAOYSA-N,1
C=C1C2CC(=O)C1C1CCC3(C=CC(=O)OC3)C=C1C2,RCQRDMOVASNJIV-UHFFFAOYSA-N,1
O=C1CNC(=O)N2CCC(C2)OCCCC=Cc2cc3ccccc3nc2OC2CCN1C2,LMJIKXBCJDLMPI-UHFFFAOYSA-N,1
c1ccc2c(c1)Oc1cccc3c1N2CCO3,LMIUMAXHUCPAAR-UHFFFAOYSA-N,1
O=C1CCCCCCCCOC(=O)c2ccccc2CSCCN1,LMFRKOIAAWNANA-UHFFFAOYSA-N,1
O=C1CCCCn2nncc2COCCNC(=O)CNC(=O)C2Cc3ccccc3CN2C(=O)CN1,LMEZEEFSMPCHEF-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNCCSC1,LMEYBALLCWVJCR-UHFFFAOYSA-N,1
O=C1CCc2ncccc21,LMEREVKJVWUGJI-UHFFFAOYSA-N,1
C1=CC2C=CCC2CC1,LMEHFWAWAHGMQU-UHFFFAOYSA-N,1
O=C1Nc2nc3ccccc3n2CC=CCOc2ccc(=O)n(n2)Cc2cccc1c2,LMSBXQQGNBHVJH-UHFFFAOYSA-N,1
O=C1Cc2ccc3c(c2CO1)CCCC3,LMPRIRODCMSXCK-UHFFFAOYSA-N,1
O=C1CCC=CCOc2ccccc2CCC(=O)OC2CC3Cc4c(cccc4C(=O)N3C2)CO1,LMLUGONWPHTWSA-UHFFFAOYSA-N,1
c1cnc2c(c1)ccc1nccnc12,LMKOGFPNETZZTE-UHFFFAOYSA-N,1
c1ccc2c(c1)N=C1CCCC3CNCCC123,LLURDCYZEIOTAJ-UHFFFAOYSA-N,1
O=C1c2ccccc2C(=O)c2c1cc1c3ccccc3ccn21,LLUPENSRMHRXLS-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)CNC(=O)C2CSSCC3NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C(CSSCC(NC3=O)C(=O)NCC(=O)N3CCCC3C(=O)NCC(=O)N2)NC(=O)CNC(=O)CN1,LLTXBZGMTDWMDX-UHFFFAOYSA-N,1
O=C1OC2CC3CCC(O2)C13,LLSZAJWSKBSEGG-UHFFFAOYSA-N,1
O=C1C=CC(=O)C2C(CCC3CCCC32)C1,LLSXLOSRRLWPEK-UHFFFAOYSA-N,1
O=C1CC2(CCOCC2)Oc2ccc3ccccc3c21,LLSVYGSMFUCROS-UHFFFAOYSA-N,1
O=C1OCc2nc3[nH]c(=O)[nH]c(=O)c3cc21,LLRFCPAUWCODPJ-UHFFFAOYSA-N,1
O=C1C=C2C(CC1)CCC1C2CCC2OCOCC21,RCZRENBYBPUFQW-UHFFFAOYSA-N,1
O=c1[nH]c2c(c(=O)[nH]1)CSC2,RCZJDYOOUXZORM-UHFFFAOYSA-N,1
c1cc2c(c3c1CCCC3)CCS2,RCXNBZIOEPLRAE-UHFFFAOYSA-N,1
c1ccc2c(c1)CN1C(=N2)Sc2ccccc21,RCVSEVYACRXPAC-UHFFFAOYSA-N,1
O=C1c2cc3c4c(c2OC2CC=CCC12)OCOC4CC1C(=O)c2cc[nH]c(=O)c2C(=O)C31,RCVCFYQCFXYTBH-UHFFFAOYSA-N,1
C1CCCSSCC1,LMBQHCNXCQCXGQ-UHFFFAOYSA-N,1
c1cc2c3c(c1)OC1C4NC5C(CC6C7Cc8cccc9c8C6(CCN7)C5O9)C4CC4C(C2)NCCC341,LMBOENQPGIQUNW-UHFFFAOYSA-N,1
